feature_names,values,is_pred,model_name,std
Educ6,-18.89668752309621,False,simple_exp,0.0
Educ6,-17.935860629054943,False,simple_exp,0.0
Educ6,-17.225004816170408,False,simple_exp,0.0
Educ6,-17.353594620215095,True,simple_exp,0.0
Educ6,-17.353594620215095,True,simple_exp,0.0
Educ6,-17.353594620215095,True,simple_exp,0.0
Educ6,-17.353594620215095,True,simple_exp,0.0
Educ6,-17.353594620215095,True,simple_exp,0.0
Educ6,-17.353594620215095,True,simple_exp,0.0
Educ6,-17.353594620215095,True,simple_exp,0.0
Educ6,-12.762097193515798,False,exp,0.0
Educ6,-17.17866045544456,False,exp,0.0
Educ6,-16.065807516311082,False,exp,0.0
Educ6,-17.701570176647653,False,exp,0.0
Educ6,-18.89668752309621,False,exp,0.0
Educ6,-17.935860629054943,False,exp,0.0
Educ6,-17.225004816170408,False,exp,0.0
Educ6,-17.507183289604264,True,exp,0.0
Educ6,-17.507183289604264,True,exp,0.0
Educ6,-17.507183289604264,True,exp,0.0
Educ6,-17.507183289604264,True,exp,0.0
Educ6,-17.507183289604264,True,exp,0.0
Educ6,-17.507183289604264,True,exp,0.0
Educ6,-17.507183289604264,True,exp,0.0
Educ6,-12.762097193515798,False,holt,0.0
Educ6,-17.17866045544456,False,holt,0.0
Educ6,-16.065807516311082,False,holt,0.0
Educ6,-17.701570176647653,False,holt,0.0
Educ6,-18.89668752309621,False,holt,0.0
Educ6,-17.935860629054943,False,holt,0.0
Educ6,-17.225004816170408,False,holt,0.0
Educ6,-17.581581572700234,True,holt,0.0
Educ6,-17.37506587081309,True,holt,0.0
Educ6,-17.209853309303377,True,holt,0.0
Educ6,-17.077683260095604,True,holt,0.0
Educ6,-16.971947220729387,True,holt,0.0
Educ6,-16.887358389236415,True,holt,0.0
Educ6,-16.819687324042032,True,holt,0.0
Eth7_2.0,-31.797671199612036,False,bayesian_ridge,0.0
Eth7_2.0,-33.06700428508121,False,bayesian_ridge,0.0
Eth7_2.0,-32.56294362681774,False,bayesian_ridge,0.0
Eth7_2.0,-28.96676553194816,False,bayesian_ridge,0.0
Eth7_2.0,-23.2858364769183,False,bayesian_ridge,0.0
Eth7_2.0,-24.919737283100886,False,bayesian_ridge,0.0
Eth7_2.0,-17.39046810807202,False,bayesian_ridge,0.0
Eth7_2.0,-17.93694499172657,True,bayesian_ridge,3.0005416633320063
Eth7_2.0,-15.564380292817127,True,bayesian_ridge,3.286957254098466
Eth7_2.0,-13.191815593907684,True,bayesian_ridge,3.6062600941219376
Eth7_2.0,-10.819250894998241,True,bayesian_ridge,3.9504837554341012
Eth7_2.0,-8.446686196088802,True,bayesian_ridge,4.313666433180432
Eth7_2.0,-6.074121497179359,True,bayesian_ridge,4.691407086456364
Eth7_2.0,-3.701556798269916,True,bayesian_ridge,5.080459522943263
Eth7_2.0,-31.797671199612036,False,simple_exp,0.0
Eth7_2.0,-33.06700428508121,False,simple_exp,0.0
Eth7_2.0,-32.56294362681774,False,simple_exp,0.0
Eth7_2.0,-28.96676553194816,False,simple_exp,0.0
Eth7_2.0,-23.2858364769183,False,simple_exp,0.0
Eth7_2.0,-24.919737283100886,False,simple_exp,0.0
Eth7_2.0,-17.39046810807202,False,simple_exp,0.0
Eth7_2.0,-17.390468220266875,True,simple_exp,0.0
Eth7_2.0,-17.390468220266875,True,simple_exp,0.0
Eth7_2.0,-17.390468220266875,True,simple_exp,0.0
Eth7_2.0,-17.390468220266875,True,simple_exp,0.0
Eth7_2.0,-17.390468220266875,True,simple_exp,0.0
Eth7_2.0,-17.390468220266875,True,simple_exp,0.0
Eth7_2.0,-17.390468220266875,True,simple_exp,0.0
