feature_names,coef,coef_as_percent,pvalues,confidence_lower,confidence_upper,std_error,rsquared,adj_rsquared,year
HHLiv9_6,-0.16624636237238158,-15.316242042699358,0.3694178129247207,-0.5292896995159478,0.1967969747711847,0.1852133688548822,0.16728456568962602,0.1645120620722058,2016/17
HHLiv9_7,-0.08935994880553494,-8.54836647389815,0.3845549277805274,-0.2907919682538381,0.1120720706427682,0.1027643234298193,0.16728456568962602,0.1645120620722058,2016/17
HHLiv9_8,-0.30114343108928593,-26.002836980214106,0.009672113011820296,-0.5292544032935811,-0.07303245888499074,0.11637509165472541,0.16728456568962602,0.1645120620722058,2016/17
const,6.322857236516187,55616.26658477995,2.7181489678661494e-273,5.980880230968795,6.664834242063579,0.1744640249158597,0.15198472773243477,0.1487300553662274,2017/18
Disab2_POP,0.3357290820486776,39.89599700978048,5.514193141583585e-06,0.19097537160134082,0.48048279249601433,0.07384799134586105,0.15198472773243477,0.1487300553662274,2017/18
Educ6,-0.17973891009018592,-16.451167949275714,1.9574600613593002e-24,-0.21420148505285863,-0.1452763351275132,0.017581531621777967,0.15198472773243477,0.1487300553662274,2017/18
NSSEC5,-0.16133455440424718,-14.89926847687163,2.797569073443303e-06,-0.22880157410260993,-0.09386753470588442,0.03441917911063396,0.15198472773243477,0.1487300553662274,2017/18
Motiva_POP,-0.661506038123173,-48.392647746781,3.32278268475457e-187,-0.705169005203012,-0.617843071043334,0.022275231530038405,0.15198472773243477,0.1487300553662274,2017/18
motivd_POP,0.007772842463657986,0.7803129424710509,0.7350527553904943,-0.03724817301579705,0.052793857943113025,0.02296805761478732,0.15198472773243477,0.1487300553662274,2017/18
Gend3_1,-0.08000319968445561,-7.688660728966301,0.07642953686583334,-0.1685044886189046,0.008498089249993387,0.0451500856118399,0.15198472773243477,0.1487300553662274,2017/18
Gend3_2,1.5635792518952787,377.5884784234323,0.07799509047291842,-0.17526354966929159,3.302422053459849,0.8870933101812984,0.15198472773243477,0.1487300553662274,2017/18
Age9_1,-0.1029095750488961,-9.779144804270768,0.3859397095427424,-0.33556333268841476,0.12974418259062254,0.11869134564944984,0.15198472773243477,0.1487300553662274,2017/18
Age9_2,-0.06465523393283541,-6.260941186055402,0.6035742048211377,-0.30871281119468014,0.17940234332900928,0.12450915280739265,0.15198472773243477,0.1487300553662274,2017/18
Age9_3,-0.0017650091384266693,-0.17634524258026696,0.9888536704232521,-0.2494063591127315,0.24587634083587817,0.1263374611487638,0.15198472773243477,0.1487300553662274,2017/18
Age9_4,-0.23912885826746252,-21.26865760078128,0.07068312379551346,-0.49843032278398647,0.020172606249061392,0.13228602049929467,0.15198472773243477,0.1487300553662274,2017/18
Age9_5,-0.6682737086078459,-48.740730119464374,8.11055319794333e-06,-0.9617051030170973,-0.37484231419859443,0.14969784890468776,0.15198472773243477,0.1487300553662274,2017/18
Age9_6,-0.6131020141295834,-45.833200150508226,0.0030481262578946114,-1.018637172123627,-0.20756685613554005,0.20688904447034506,0.15198472773243477,0.1487300553662274,2017/18
Age9_7,-1.673404534576787,-81.23927382699449,1.5273468973688945e-09,-2.215927546034141,-1.1308815231194327,0.2767751826963293,0.15198472773243477,0.1487300553662274,2017/18
Eth7_1,-0.38091308564822135,-31.676272983620112,3.3366666157267823e-10,-0.49966523757955844,-0.26216093371688426,0.06058295750089426,0.15198472773243477,0.1487300553662274,2017/18
Eth7_2,-0.8359635395538274,-56.65433724495661,1.5593232379721327e-30,-0.9782445208800761,-0.6936825582275787,0.07258649636814711,0.15198472773243477,0.1487300553662274,2017/18
Eth7_3,-0.840918048910314,-56.86856260763912,7.009675406221937e-19,-1.0263486785719056,-0.6554874192487223,0.09459985165277485,0.15198472773243477,0.1487300553662274,2017/18
Eth7_4,-0.5344628527355265,-41.40160346922334,0.0005839868154665481,-0.839020590296208,-0.22990511517484508,0.15537409782582898,0.15198472773243477,0.1487300553662274,2017/18
Eth7_5,-0.12786651166399676,-12.002916285238507,0.30883935712260474,-0.37414523719436377,0.11841221386637024,0.12564230053538394,0.15198472773243477,0.1487300553662274,2017/18
Eth7_6,-0.8310599693913635,-56.441266770327616,2.2929221713426766e-09,-1.1034672887084092,-0.5586526500743179,0.13897214307879951,0.15198472773243477,0.1487300553662274,2017/18
IMD10_1,-0.2076675606140721,-18.75229087936421,0.009148119799571364,-0.3638161515314825,-0.0515189696966617,0.07966123807881623,0.15198472773243477,0.1487300553662274,2017/18
IMD10_2,-0.10578288377759158,-10.03800510414169,0.21520162398851178,-0.2730753716577648,0.06150960410258162,0.08534644230551323,0.15198472773243477,0.1487300553662274,2017/18
IMD10_3,-0.09598209122055945,-9.151971430391626,0.28958975459676944,-0.27362890727392947,0.08166472483281056,0.09062883772711199,0.15198472773243477,0.1487300553662274,2017/18
IMD10_4,-0.12619485559602692,-11.855692406722085,0.1789823158436421,-0.3102476535583867,0.05785794236633285,0.0938969328599751,0.15198472773243477,0.1487300553662274,2017/18
IMD10_5,-0.0453085901554326,-4.429748406428535,0.6393850020408285,-0.23484673071225357,0.14422955040138838,0.09669535185174408,0.15198472773243477,0.1487300553662274,2017/18
IMD10_6,-0.07871375921095669,-7.569553977917409,0.43784935765776895,-0.2775799201538097,0.12015240173189634,0.1014541629842043,0.15198472773243477,0.1487300553662274,2017/18
IMD10_7,-0.03890387703914561,-3.8156840084616728,0.7173242495005469,-0.24953410826175787,0.17172635418346666,0.1074557567086555,0.15198472773243477,0.1487300553662274,2017/18
IMD10_8,0.02976876689226098,3.021628629568185,0.7696369407316418,-0.16948074453495177,0.22901827831947374,0.10164973422838135,0.15198472773243477,0.1487300553662274,2017/18
IMD10_9,-0.08124923986547679,-7.803612734579923,0.5491897839825425,-0.3471317859999666,0.18463330626901303,0.1356434450300238,0.15198472773243477,0.1487300553662274,2017/18
Child4_1,-0.14019063073448892,-13.080747520487336,0.20527525482421122,-0.35712346664546113,0.07674220517648328,0.11067111260553746,0.15198472773243477,0.1487300553662274,2017/18
Child4_2,-0.19059358999252185,-17.353159506244854,0.11746993582931751,-0.42922116921815556,0.048033989233111835,0.1217389685630859,0.15198472773243477,0.1487300553662274,2017/18
Child4_3,-0.03487099716921471,-3.4270009875296714,0.8210733872910674,-0.33708974278178666,0.26734774844335724,0.15418083060933943,0.15198472773243477,0.1487300553662274,2017/18
WorkStat8_1,0.10075524956663877,10.600591320775155,0.1339634393887241,-0.031018398671014344,0.23252889780429187,0.06722604349549359,0.15198472773243477,0.1487300553662274,2017/18
WorkStat8_2,-0.041016191490678006,-4.0186410990795345,0.7341356314617771,-0.2777341339433703,0.19570175096201428,0.12076474248317329,0.15198472773243477,0.1487300553662274,2017/18
WorkStat8_3,0.08352470171941723,8.711206849850694,0.37996348280174547,-0.1029473499787808,0.26999675341761525,0.09513114667318595,0.15198472773243477,0.1487300553662274,2017/18
WorkStat8_4,0.026547818083470905,2.6903350637795587,0.8200081731253246,-0.20215069306417294,0.25524632923111473,0.1166735251196681,0.15198472773243477,0.1487300553662274,2017/18
WorkStat8_5,-0.9207944239355211,-60.179742625922415,1.4335393490619732e-07,-1.26367236934614,-0.5779164785249021,0.17492365112521283,0.15198472773243477,0.1487300553662274,2017/18
WorkStat8_6,0.7015845205818613,101.69460693879518,1.5388416234003185e-06,0.4155869744018281,0.9875820667618944,0.14590537437673787,0.15198472773243477,0.1487300553662274,2017/18
WorkStat8_7,0.24682886406263116,27.996004687136388,0.06299502326333498,-0.013375824844883144,0.5070335529701455,0.13274681219025097,0.15198472773243477,0.1487300553662274,2017/18
HHLiv9_1,0.28610600689818355,33.12335677139835,0.005824208907742258,0.08276572457179573,0.48944628922457134,0.1037366943002621,0.15198472773243477,0.1487300553662274,2017/18
HHLiv9_2,-0.10570340440027824,-10.030854696654302,0.3556233754596772,-0.32999619938536656,0.11858939058481009,0.114425891618328,0.15198472773243477,0.1487300553662274,2017/18
HHLiv9_3,0.19843798142955668,21.949639364593153,0.0015095088987984728,0.07587247815199254,0.3210034847071208,0.06252838837340621,0.15198472773243477,0.1487300553662274,2017/18
HHLiv9_4,-0.11411810947892179,-10.78474220166379,0.36675041919364304,-0.36194316814022454,0.133706949182381,0.12643118252893193,0.15198472773243477,0.1487300553662274,2017/18
HHLiv9_5,0.16680473530535822,18.152353295027936,0.09058835626432642,-0.02638640177255061,0.359995872383267,0.09855897562098695,0.15198472773243477,0.1487300553662274,2017/18
HHLiv9_6,-0.043529438936720025,-4.259563129053079,0.8353691937067002,-0.4540894398403619,0.36703056196692185,0.20945253354814208,0.15198472773243477,0.1487300553662274,2017/18
HHLiv9_7,0.22430606271436526,25.1453984223065,0.045540962077480825,0.004449449090898727,0.4441626763378318,0.1121627158987605,0.15198472773243477,0.1487300553662274,2017/18
HHLiv9_8,-0.21343920038516623,-19.21987273362231,0.08223900743537074,-0.4541634080212549,0.027285007250922394,0.12280859086314495,0.15198472773243477,0.1487300553662274,2017/18
const,5.898982273880908,36366.61486825006,1.7553351859666592e-257,5.569824073626882,6.228140474134935,0.16792409676200104,0.15879715511396153,0.1555204657629219,2018/19
Disab2_POP,0.17301945646602396,18.888923644203935,0.01133960566685304,0.03909906962057738,0.3069398433114705,0.06832112941948283,0.15879715511396153,0.1555204657629219,2018/19
Educ6,-0.17108975616834116,-15.725407156855486,3.2030001884147582e-21,-0.2064894393791244,-0.13569007295755792,0.018059582973306256,0.15879715511396153,0.1555204657629219,2018/19
NSSEC5,-0.1327425680967054,-12.430950623475546,0.00012356783146648452,-0.20049879178969704,-0.06498634440371376,0.03456666932456451,0.15879715511396153,0.1555204657629219,2018/19
Motiva_POP,-0.6741902376713296,-49.04311167278165,4.973690535556629e-200,-0.7171603063735533,-0.6312201689691058,0.021921708069412734,0.15879715511396153,0.1555204657629219,2018/19
motivd_POP,0.033416926531113264,3.3981543724720398,0.13888588788952286,-0.010840039500326262,0.07767389256255279,0.022578234540474997,0.15879715511396153,0.1555204657629219,2018/19
Gend3_1,-0.018834932186830886,-1.8658663257521413,0.6720934023322874,-0.10605587169819006,0.06838600732452829,0.04449683305740142,0.15879715511396153,0.1555204657629219,2018/19
Gend3_2,-0.09503226418657502,-9.065640523647911,0.8580405296952567,-1.1364339144920423,0.9463693861188922,0.531283836644637,0.15879715511396153,0.1555204657629219,2018/19
Age9_1,-0.010800708732057018,-1.0742590505039007,0.9259048474474327,-0.2384464072249649,0.21684498976085087,0.11613624777287855,0.15879715511396153,0.1555204657629219,2018/19
Age9_2,0.030069539302532138,3.0526193534648804,0.8061336884392794,-0.21009259029296887,0.27023166889803313,0.12252165875751968,0.15879715511396153,0.1555204657629219,2018/19
Age9_3,0.09173174960126272,9.607076122286685,0.4617750798882417,-0.15259031113000204,0.33605381033252746,0.12464389869572005,0.15879715511396153,0.1555204657629219,2018/19
Age9_4,-0.1325913804774551,-12.41771026651649,0.3037983767563748,-0.38532283753206953,0.1201400765771593,0.12893405546782044,0.15879715511396153,0.1555204657629219,2018/19
Age9_5,-0.4295399772558617,-34.9191587456618,0.0030236455110684694,-0.7134201124847297,-0.1456598420269936,0.14482493603438418,0.15879715511396153,0.1555204657629219,2018/19
Age9_6,-0.6057090597363401,-45.431263550795684,0.003520237010261798,-1.0124805036379056,-0.1989376158347746,0.2075194458258368,0.15879715511396153,0.1555204657629219,2018/19
Age9_7,-1.5645820153596595,-79.08245729811816,6.777645489331919e-08,-2.132478250150754,-0.9966857805685646,0.289719235942594,0.15879715511396153,0.1555204657629219,2018/19
Eth7_1,-0.40525698032441965,-33.319456703744365,1.3761739725125066e-11,-0.5226466258242488,-0.28786733482459054,0.05988776878278357,0.15879715511396153,0.1555204657629219,2018/19
Eth7_2,-1.0999816421354498,-66.71228054435623,1.6827612205380957e-54,-1.2379754014397308,-0.9619878828311688,0.07039921038601232,0.15879715511396153,0.1555204657629219,2018/19
Eth7_3,-0.7775003651456361,-54.044670775712575,7.783114531474785e-16,-0.9663843413194565,-0.5886163889718158,0.09636147927448184,0.15879715511396153,0.1555204657629219,2018/19
Eth7_4,-0.7421837178179445,-52.39268298767668,2.143365257281569e-06,-1.0489920992688142,-0.4353753363670746,0.15652206232257942,0.15879715511396153,0.1555204657629219,2018/19
Eth7_5,-0.3417514821855439,-28.94752391697236,0.003287638182229989,-0.5695992852126932,-0.11390367915839461,0.11623935388215306,0.15879715511396153,0.1555204657629219,2018/19
Eth7_6,-0.763509662883457,-53.39720475622533,4.6198272656195304e-09,-1.0187015880760244,-0.5083177376908896,0.13018929349427266,0.15879715511396153,0.1555204657629219,2018/19
IMD10_1,0.2436442235818963,27.589031804353592,0.0023886765335485046,0.08642815140592164,0.40086029575787097,0.0802057092797498,0.15879715511396153,0.1555204657629219,2018/19
IMD10_2,0.27416604539066297,31.543320572631227,0.0013503522019591202,0.10652978003132307,0.44180231075000287,0.08552169875548447,0.15879715511396153,0.1555204657629219,2018/19
IMD10_3,0.5005299283221475,64.95952063379704,3.197473211286926e-08,0.32323696676004177,0.6778228898842532,0.09044818087351479,0.15879715511396153,0.1555204657629219,2018/19
IMD10_4,0.4801199694386113,61.62682933619534,3.969955894636666e-07,0.2946133362852385,0.6656266025919841,0.09463848627073344,0.15879715511396153,0.1555204657629219,2018/19
IMD10_5,0.3721900810889837,45.09087453978991,0.000133272648771876,0.1812860476770501,0.5630941145009174,0.09739203627368748,0.15879715511396153,0.1555204657629219,2018/19
IMD10_6,0.47954420578738777,61.53379726761283,2.5978802766732702e-06,0.2796558437589783,0.6794325678157973,0.1019755018132681,0.15879715511396153,0.1555204657629219,2018/19
IMD10_7,0.4320830123962277,54.04629873774462,4.281193861107786e-05,0.22516920577602784,0.6389968190164276,0.10555961861946471,0.15879715511396153,0.1555204657629219,2018/19
IMD10_8,0.49758850776983826,64.47501822150666,1.7809904772533923e-06,0.2935041171013092,0.7016728984383673,0.10411615733646572,0.15879715511396153,0.1555204657629219,2018/19
IMD10_9,0.5134618074038065,67.10661023754321,7.364139382831795e-05,0.25966074852376547,0.7672628662838477,0.12947972597000187,0.15879715511396153,0.1555204657629219,2018/19
Child4_1,-0.3208172218978745,-27.444414540665683,0.0043228859271338274,-0.5411484859875322,-0.10048595780821673,0.11240469926658955,0.15879715511396153,0.1555204657629219,2018/19
Child4_2,-0.23527045750521625,-20.964293727951166,0.05713113291293639,-0.4776729404117058,0.007132025401273306,0.12366460250276184,0.15879715511396153,0.1555204657629219,2018/19
Child4_3,-0.01308638650713758,-1.3001132047372632,0.9320093522808658,-0.3137401223291458,0.28756734931487066,0.1533821942976626,0.15879715511396153,0.1555204657629219,2018/19
WorkStat8_1,0.13737824194490028,14.72620090767187,0.038344227362837394,0.007376486420113709,0.2673799974696869,0.06632199154426878,0.15879715511396153,0.1555204657629219,2018/19
