feature_names,values,is_pred,model_name,std
Age9_6.0,0.8829939861739788,False,exp,0.0
Age9_6.0,0.7406356628943995,False,exp,0.0
Age9_6.0,0.9313357342727164,True,exp,0.0
Age9_6.0,0.9313357342727164,True,exp,0.0
Age9_6.0,0.9313357342727164,True,exp,0.0
Age9_6.0,0.9313357342727164,True,exp,0.0
Age9_6.0,0.9313357342727164,True,exp,0.0
Age9_6.0,0.9313357342727164,True,exp,0.0
Age9_6.0,0.9313357342727164,True,exp,0.0
Age9_6.0,0.897298612898095,False,holt,0.0
Age9_6.0,0.8881771675108902,False,holt,0.0
Age9_6.0,1.0478135860961066,False,holt,0.0
Age9_6.0,0.9523267909774548,False,holt,0.0
Age9_6.0,1.1101043686848844,False,holt,0.0
Age9_6.0,0.8829939861739788,False,holt,0.0
Age9_6.0,0.7406356628943995,False,holt,0.0
Age9_6.0,0.881853915467721,True,holt,0.0
Age9_6.0,0.8806296557917742,True,holt,0.0
Age9_6.0,0.8796502480510169,True,holt,0.0
Age9_6.0,0.878866721858411,True,holt,0.0
Age9_6.0,0.8782399009043262,True,holt,0.0
Age9_6.0,0.8777384441410585,True,holt,0.0
Age9_6.0,0.8773372787304443,True,holt,0.0
Age9_7.0,0.6236855010565583,False,bayesian_ridge,0.0
Age9_7.0,0.6318342182536245,False,bayesian_ridge,0.0
Age9_7.0,0.7870539137076629,False,bayesian_ridge,0.0
Age9_7.0,0.740312812071442,False,bayesian_ridge,0.0
Age9_7.0,0.9007729986573052,False,bayesian_ridge,0.0
Age9_7.0,0.6176673511829908,False,bayesian_ridge,0.0
Age9_7.0,0.6013306237267417,False,bayesian_ridge,0.0
Age9_7.0,0.7016646359209556,True,bayesian_ridge,0.11834309571222061
Age9_7.0,0.7019858870920401,True,bayesian_ridge,0.1254234868560761
Age9_7.0,0.7023071382631245,True,bayesian_ridge,0.13356856323936572
Age9_7.0,0.702628389434209,True,bayesian_ridge,0.14259599712063536
Age9_7.0,0.7029496406052934,True,bayesian_ridge,0.1523490170041662
Age9_7.0,0.7032708917763779,True,bayesian_ridge,0.1626971875840233
Age9_7.0,0.7035921429474623,True,bayesian_ridge,0.1735340715585088
Age9_7.0,0.6236855010565583,False,simple_exp,0.0
Age9_7.0,0.6318342182536245,False,simple_exp,0.0
Age9_7.0,0.7870539137076629,False,simple_exp,0.0
Age9_7.0,0.740312812071442,False,simple_exp,0.0
Age9_7.0,0.9007729986573052,False,simple_exp,0.0
Age9_7.0,0.6176673511829908,False,simple_exp,0.0
Age9_7.0,0.6013306237267417,False,simple_exp,0.0
Age9_7.0,0.6806130176921926,True,simple_exp,0.0
Age9_7.0,0.6806130176921926,True,simple_exp,0.0
Age9_7.0,0.6806130176921926,True,simple_exp,0.0
Age9_7.0,0.6806130176921926,True,simple_exp,0.0
Age9_7.0,0.6806130176921926,True,simple_exp,0.0
Age9_7.0,0.6806130176921926,True,simple_exp,0.0
Age9_7.0,0.6806130176921926,True,simple_exp,0.0
Age9_7.0,0.6236855010565583,False,exp,0.0
Age9_7.0,0.6318342182536245,False,exp,0.0
Age9_7.0,0.7870539137076629,False,exp,0.0
Age9_7.0,0.740312812071442,False,exp,0.0
Age9_7.0,0.9007729986573052,False,exp,0.0
Age9_7.0,0.6176673511829908,False,exp,0.0
Age9_7.0,0.6013306237267417,False,exp,0.0
Age9_7.0,0.7003796261104023,True,exp,0.0
Age9_7.0,0.7003796261104023,True,exp,0.0
Age9_7.0,0.7003796261104023,True,exp,0.0
Age9_7.0,0.7003796261104023,True,exp,0.0
Age9_7.0,0.7003796261104023,True,exp,0.0
Age9_7.0,0.7003796261104023,True,exp,0.0
Age9_7.0,0.7003796261104023,True,exp,0.0
Age9_7.0,0.6236855010565583,False,holt,0.0
Age9_7.0,0.6318342182536245,False,holt,0.0
Age9_7.0,0.7870539137076629,False,holt,0.0
Age9_7.0,0.740312812071442,False,holt,0.0
Age9_7.0,0.9007729986573052,False,holt,0.0
Age9_7.0,0.6176673511829908,False,holt,0.0
Age9_7.0,0.6013306237267417,False,holt,0.0
Age9_7.0,0.6903357766256689,True,holt,0.0
Age9_7.0,0.6981255948100016,True,holt,0.0
Age9_7.0,0.7058764639034125,True,holt,0.0
Age9_7.0,0.7135885786513565,True,holt,0.0
Age9_7.0,0.7212621328255607,True,holt,0.0
Age9_7.0,0.7288973192288939,True,holt,0.0
Age9_7.0,0.7364943297002104,True,holt,0.0
Disab3_2.0,1.4311425346586129,False,bayesian_ridge,0.0
Disab3_2.0,1.3628455561510713,False,bayesian_ridge,0.0
Disab3_2.0,1.2102966899998395,False,bayesian_ridge,0.0
Disab3_2.0,1.5022574035810277,False,bayesian_ridge,0.0
Disab3_2.0,1.6662620470682203,False,bayesian_ridge,0.0
Disab3_2.0,1.3438904575503687,False,bayesian_ridge,0.0
Disab3_2.0,1.3987083888500076,False,bayesian_ridge,0.0
Disab3_2.0,1.4191297725336216,True,bayesian_ridge,0.1339832359329793
Disab3_2.0,1.4197906771720572,True,bayesian_ridge,0.1351805511946638
Disab3_2.0,1.420451581810493,True,bayesian_ridge,0.1366296884136363
Disab3_2.0,1.4211124864489288,True,bayesian_ridge,0.1383227331829987
Disab3_2.0,1.4217733910873647,True,bayesian_ridge,0.14025085275646723
Disab3_2.0,1.4224342957258005,True,bayesian_ridge,0.14240449890052967
Disab3_2.0,1.423095200364236,True,bayesian_ridge,0.14477360719343546
Disab3_2.0,1.4311425346586129,False,simple_exp,0.0
Disab3_2.0,1.3628455561510713,False,simple_exp,0.0
Disab3_2.0,1.2102966899998395,False,simple_exp,0.0
Disab3_2.0,1.5022574035810277,False,simple_exp,0.0
Disab3_2.0,1.6662620470682203,False,simple_exp,0.0
Disab3_2.0,1.3438904575503687,False,simple_exp,0.0
Disab3_2.0,1.3987083888500076,False,simple_exp,0.0
Disab3_2.0,1.431142533129833,True,simple_exp,0.0
Disab3_2.0,1.431142533129833,True,simple_exp,0.0
Disab3_2.0,1.431142533129833,True,simple_exp,0.0
Disab3_2.0,1.431142533129833,True,simple_exp,0.0
Disab3_2.0,1.431142533129833,True,simple_exp,0.0
Disab3_2.0,1.431142533129833,True,simple_exp,0.0
Disab3_2.0,1.431142533129833,True,simple_exp,0.0
Disab3_2.0,1.4311425346586129,False,exp,0.0
Disab3_2.0,1.3628455561510713,False,exp,0.0
Disab3_2.0,1.2102966899998395,False,exp,0.0
Disab3_2.0,1.5022574035810277,False,exp,0.0
Disab3_2.0,1.6662620470682203,False,exp,0.0
Disab3_2.0,1.3438904575503687,False,exp,0.0
Disab3_2.0,1.3987083888500076,False,exp,0.0
Disab3_2.0,1.416486149476165,True,exp,0.0
Disab3_2.0,1.416486149476165,True,exp,0.0
Disab3_2.0,1.416486149476165,True,exp,0.0
Disab3_2.0,1.416486149476165,True,exp,0.0
Disab3_2.0,1.416486149476165,True,exp,0.0
Disab3_2.0,1.416486149476165,True,exp,0.0
Disab3_2.0,1.416486149476165,True,exp,0.0
Disab3_2.0,1.4311425346586129,False,holt,0.0
Disab3_2.0,1.3628455561510713,False,holt,0.0
Disab3_2.0,1.2102966899998395,False,holt,0.0
Disab3_2.0,1.5022574035810277,False,holt,0.0
Disab3_2.0,1.6662620470682203,False,holt,0.0
Disab3_2.0,1.3438904575503687,False,holt,0.0
Disab3_2.0,1.3987083888500076,False,holt,0.0
Disab3_2.0,1.3805596785447476,True,holt,0.0
Disab3_2.0,1.3713930132602004,True,holt,0.0
Disab3_2.0,1.364059681032563,True,holt,0.0
Disab3_2.0,1.3581930152504527,True,holt,0.0
Disab3_2.0,1.3534996826247645,True,holt,0.0
Disab3_2.0,1.3497450165242142,True,holt,0.0
Disab3_2.0,1.3467412836437738,True,holt,0.0
Disab3_3.0,1.290212450421867,False,bayesian_ridge,0.0
Disab3_3.0,1.2225671096779076,False,bayesian_ridge,0.0
Disab3_3.0,1.1800808273466572,False,bayesian_ridge,0.0
Disab3_3.0,1.2638995455686093,False,bayesian_ridge,0.0
Disab3_3.0,1.2551325731964034,False,bayesian_ridge,0.0
Disab3_3.0,1.0900196202348396,False,bayesian_ridge,0.0
Disab3_3.0,1.1751315026393605,False,bayesian_ridge,0.0
Disab3_3.0,1.1560372042514948,True,bayesian_ridge,0.06459496025242062
