serial,year,Age9,Gend3,Eth7,Disab2_POP,Educ6,NSSEC5,IMD10,WorkStat8,Child4,HHLiv9,Motiva_POP,motivd_POP
200390216472212.0,2019/20,3,1,2,1,0,0,4,0,1,4,1,3
200390216473381.0,2019/20,2,0,0,1,0,0,3,0,0,3,0,4
200390216474111.0,2019/20,3,0,0,0,0,0,9,0,0,5,0,4
200390216474112.0,2019/20,3,1,0,1,0,0,9,0,0,5,0,4
200390216475281.0,2019/20,2,0,0,1,0,0,9,0,1,4,2,2
200390216475282.0,2019/20,2,1,0,1,0,0,9,1,1,4,0,1
200390216476191.0,2019/20,1,0,2,1,0,0,7,0,0,1,0,2
200390216476192.0,2019/20,1,1,2,1,0,0,7,0,0,1,1,3
200390216476501.0,2019/20,3,1,0,1,0,0,8,0,0,0,2,3
200390216476841.0,2019/20,1,1,0,0,1,0,6,0,0,3,0,2
200390216476842.0,2019/20,2,0,0,1,0,1,6,0,0,3,0,2
200390216477001.0,2019/20,2,1,6,1,0,0,4,4,1,2,1,4
200390216478091.0,2019/20,2,1,3,1,0,0,5,0,3,4,2,4
200390216478821.0,2019/20,3,1,5,1,0,0,6,0,0,0,1,4
200390216480131.0,2019/20,5,0,0,1,0,0,7,1,0,3,3,4
200390216480132.0,2019/20,5,1,0,1,0,0,7,3,0,3,3,4
200390216481951.0,2019/20,5,0,0,1,0,0,7,1,0,3,2,2
200390216482032.0,2019/20,3,0,0,1,0,1,3,0,1,4,0,3
200390216482371.0,2019/20,2,0,0,1,0,0,4,0,0,0,1,3
200390216482521.0,2019/20,7,1,0,1,0,4,5,3,0,0,0,2
200390216482941.0,2019/20,1,1,0,0,0,0,7,0,0,1,1,4
200390216483691.0,2019/20,3,0,0,1,4,0,3,0,1,4,2,3
200390216485001.0,2019/20,4,1,2,1,1,0,7,3,0,0,1,3
200390216485591.0,2019/20,2,1,0,1,0,0,6,0,2,4,0,3
200390216485592.0,2019/20,2,0,0,1,0,0,6,0,2,4,1,4
200390226486081.0,2019/20,1,1,1,1,2,1,2,0,1,2,1,4
200390226486571.0,2019/20,6,1,5,1,0,4,6,7,0,0,0,4
200390226487151.0,2019/20,0,0,2,1,1,3,0,6,0,3,0,4
200390226487152.0,2019/20,0,1,1,1,2,3,0,6,0,1,1,4
200390226487311.0,2019/20,1,1,0,1,0,0,3,0,0,3,1,3
200390226487312.0,2019/20,1,0,0,1,0,0,3,0,0,3,0,3
200390226489881.0,2019/20,2,1,0,1,0,0,5,0,0,0,4,1
200390226490851.0,2019/20,3,1,3,1,0,0,1,1,0,0,0,4
200390226491501.0,2019/20,4,1,0,0,0,0,3,3,0,5,3,4
200390226491502.0,2019/20,0,1,0,1,2,3,3,6,0,7,3,2
200390226492911.0,2019/20,2,1,4,1,0,0,1,0,0,3,0,4
200390226493251.0,2019/20,3,0,0,0,0,0,3,0,0,3,1,3
200390226494321.0,2019/20,2,0,1,1,0,0,2,0,1,4,0,3
200390226494651.0,2019/20,1,0,0,1,0,1,3,2,0,3,1,4
200390226495231.0,2019/20,1,1,0,1,0,0,2,0,0,1,1,3
200390226495232.0,2019/20,1,1,0,1,0,1,2,0,0,1,1,1
200390226496481.0,2019/20,4,1,0,1,0,0,6,3,0,3,1,2
200390226496631.0,2019/20,0,1,0,1,0,0,2,0,0,1,1,3
200390226496891.0,2019/20,1,1,0,1,0,0,2,0,0,1,3,4
200390226497391.0,2019/20,2,1,1,1,0,1,1,0,0,0,3,3
200390226497701.0,2019/20,1,1,1,1,0,0,3,0,0,1,1,3
200390226498951.0,2019/20,3,0,3,0,4,2,1,5,0,0,0,1
200390226498952.0,2019/20,3,0,3,1,2,0,1,0,0,0,3,2
200390226499781.0,2019/20,5,1,0,1,1,0,2,7,0,5,2,4
200390226500591.0,2019/20,1,0,0,1,0,0,1,0,0,3,0,1
200390226500831.0,2019/20,2,0,0,1,0,0,1,0,0,0,2,2
200390226501331.0,2019/20,1,1,0,1,0,0,0,0,0,0,0,4
200390226501581.0,2019/20,1,1,1,0,0,0,0,0,0,1,1,4
200390226501662.0,2019/20,1,0,0,1,0,0,4,0,0,3,0,2
200390226502161.0,2019/20,1,1,0,1,0,0,1,0,0,3,0,3
200390226502651.0,2019/20,3,1,5,1,0,0,3,3,0,3,1,3
200390226503561.0,2019/20,2,0,3,1,0,0,0,0,0,0,1,3
200390226503981.0,2019/20,2,1,1,0,0,0,2,0,0,0,1,1
200390226503982.0,2019/20,3,0,1,1,0,1,2,0,0,3,0,2
200390226504631.0,2019/20,4,0,0,1,2,2,2,0,0,0,3,0
200390236508191.0,2019/20,2,0,0,1,0,0,1,0,0,3,0,3
200390236508431.0,2019/20,0,1,4,1,0,3,1,6,0,8,1,2
200390236510151.0,2019/20,1,1,0,1,0,0,7,7,1,4,1,3
200390236510152.0,2019/20,1,0,1,1,0,0,7,0,1,4,0,3
200390236510561.0,2019/20,3,1,1,1,0,0,2,1,1,4,1,3
200390236511631.0,2019/20,3,0,3,0,1,0,1,1,1,2,2,3
200390236512541.0,2019/20,2,0,1,1,0,0,4,0,0,3,2,1
200390236512542.0,2019/20,2,1,1,1,0,0,4,0,0,3,0,0
200390236514031.0,2019/20,5,0,0,1,4,1,2,3,0,0,1,2
200390236515361.0,2019/20,1,0,1,1,0,0,1,0,0,3,1,3
200390236515362.0,2019/20,2,1,1,1,0,3,1,1,0,0,1,3
200390236516841.0,2019/20,4,0,0,1,0,0,5,0,0,8,1,4
200390236516922.0,2019/20,2,1,0,1,0,0,6,0,2,4,3,3
200390236517001.0,2019/20,4,0,0,0,0,0,2,3,0,0,1,4
200390236517181.0,2019/20,2,0,0,1,0,0,2,0,1,4,3,4
200390236518091.0,2019/20,3,0,0,1,1,0,3,0,1,4,1,3
200390236518581.0,2019/20,1,1,0,1,0,1,2,0,0,8,0,1
200390236518582.0,2019/20,1,1,0,1,0,1,2,0,0,1,0,3
200390236518901.0,2019/20,1,1,0,1,0,0,4,0,0,3,0,3
200390236519241.0,2019/20,1,0,0,1,0,0,1,0,0,3,0,3
200390236519242.0,2019/20,1,1,0,1,0,1,1,0,0,3,4,3
200390236519571.0,2019/20,2,0,1,1,0,0,1,0,1,4,1,4
200390236519811.0,2019/20,1,1,1,1,0,0,3,0,0,0,1,3
200390236520471.0,2019/20,2,1,2,1,0,0,1,1,0,3,0,3
200390236520472.0,2019/20,2,0,2,1,0,0,1,0,0,3,1,4
200390236521611.0,2019/20,5,0,2,1,0,0,1,0,0,5,0,3
200390236521612.0,2019/20,4,1,2,1,1,1,1,4,0,2,3,0
200390236522371.0,2019/20,2,1,6,1,0,0,1,1,2,4,1,3
200390236522372.0,2019/20,3,0,6,1,4,3,1,7,2,4,2,3
200390236523361.0,2019/20,3,0,0,1,0,0,4,7,0,0,0,3
200390236523441.0,2019/20,4,0,0,1,0,0,3,0,0,0,1,2
200390236524192.0,2019/20,3,1,3,1,0,0,1,0,0,5,0,3
200390236525181.0,2019/20,1,1,3,1,4,0,1,1,2,2,0,4
200390246525581.0,2019/20,7,0,0,0,4,4,5,3,0,0,2,4
200390246526571.0,2019/20,3,0,3,0,0,0,1,5,0,0,0,2
200390246526731.0,2019/20,2,0,0,0,0,0,5,0,0,0,0,3
200390246529541.0,2019/20,2,0,0,1,1,0,3,0,2,4,0,3
200390246529542.0,2019/20,2,1,0,1,0,0,3,1,2,4,0,2
200390246530441.0,2019/20,2,1,2,1,4,0,8,0,1,4,1,4
200390246531761.0,2019/20,4,1,0,1,2,0,4,0,0,0,2,3
200390246531921.0,2019/20,4,0,0,1,0,0,5,3,0,3,1,3
200390246531922.0,2019/20,4,1,0,1,1,1,5,3,0,3,0,3
200390246533171.0,2019/20,2,0,0,1,0,0,4,0,0,3,1,3
200390246533741.0,2019/20,6,0,0,0,2,4,6,3,0,3,1,1
200390246533742.0,2019/20,4,1,0,1,2,1,6,1,0,0,2,4
200390246534081.0,2019/20,2,1,1,1,0,0,4,0,0,0,0,4
200390246534241.0,2019/20,0,1,3,0,0,1,8,0,0,1,3,3
200390246534401.0,2019/20,1,1,2,1,0,0,8,0,0,3,1,4
200390246534811.0,2019/20,1,0,0,1,0,0,4,0,0,3,0,1
200390246534991.0,2019/20,4,1,0,0,0,0,6,7,0,0,1,3
200390246535071.0,2019/20,1,1,0,1,1,0,5,7,0,0,2,4
200390246535151.0,2019/20,2,0,2,1,0,0,6,0,1,4,1,3
200390246535231.0,2019/20,4,0,0,1,0,2,2,2,0,0,1,3
200390246536061.0,2019/20,1,0,0,1,0,0,7,0,0,1,3,4
200390246536141.0,2019/20,1,1,1,1,0,0,8,0,0,1,0,4
200390246536301.0,2019/20,3,0,0,1,0,0,7,0,0,0,0,2
200390246538042.0,2019/20,2,1,6,0,0,2,9,2,0,7,0,3
200390246539781.0,2019/20,4,0,0,1,0,0,6,0,0,8,1,4
200390246539782.0,2019/20,4,1,0,1,0,0,6,0,0,5,0,4
200390246539941.0,2019/20,5,1,0,1,0,0,8,3,1,6,1,2
200390246540261.0,2019/20,5,0,1,0,0,0,7,3,0,3,1,3
200390246540591.0,2019/20,3,1,0,0,2,0,7,5,0,3,1,3
200390246540592.0,2019/20,5,0,0,0,2,1,7,5,0,3,2,4
200390246540911.0,2019/20,5,1,0,1,0,0,7,3,0,3,2,3
200390246541331.0,2019/20,3,1,0,0,0,0,9,0,0,3,2,4
200390246541332.0,2019/20,3,0,0,0,0,0,9,5,0,0,3,2
200390246541661.0,2019/20,2,1,0,1,0,0,4,4,2,4,0,3
200390256546451.0,2019/20,3,1,2,1,2,2,1,1,0,3,1,4
200390256546452.0,2019/20,4,0,2,1,0,2,1,0,0,3,2,2
200390256547361.0,2019/20,2,1,1,1,0,0,2,1,1,4,1,2
200390256547691.0,2019/20,2,1,2,1,0,1,2,1,2,2,2,3
200390256549421.0,2019/20,3,0,0,1,0,0,2,0,0,0,1,2
200390256549831.0,2019/20,4,1,0,0,2,0,2,0,0,3,4,1
200390256549832.0,2019/20,4,0,0,0,5,0,2,7,0,3,4,2
200390256550142.0,2019/20,3,1,3,1,0,2,1,1,0,0,0,4
200390256550221.0,2019/20,1,0,2,1,2,1,1,0,0,7,0,4
200390256550222.0,2019/20,0,0,2,1,1,3,1,6,0,7,2,3
200390256551621.0,2019/20,4,1,3,1,0,2,1,2,1,4,1,3
200390256555681.0,2019/20,2,0,1,1,0,0,2,0,0,0,0,3
200390256557741.0,2019/20,4,1,0,1,2,1,3,0,0,0,1,4
200390256557821.0,2019/20,1,0,0,1,0,0,2,0,0,3,0,4
200390256557901.0,2019/20,2,0,4,1,0,0,2,0,0,1,1,4
200390256558571.0,2019/20,0,0,1,1,0,0,3,0,0,0,1,4
200390256559981.0,2019/20,1,1,0,1,0,0,2,0,1,4,0,3
200390256559982.0,2019/20,1,0,0,1,0,0,2,0,1,4,0,4
200390256560951.0,2019/20,1,1,0,1,0,1,1,0,0,0,2,2
200390256561031.0,2019/20,2,1,0,1,5,0,1,1,0,2,1,3
200390256561032.0,2019/20,0,0,5,1,2,0,1,2,0,7,0,3
200390256562771.0,2019/20,1,1,1,1,0,2,0,2,0,3,1,3
200390256562851.0,2019/20,1,1,1,1,5,0,0,0,0,0,0,4
200390256562852.0,2019/20,1,0,1,1,0,0,0,0,0,0,0,4
200390256563921.0,2019/20,1,1,4,1,0,0,3,0,0,3,1,3
200390256567491.0,2019/20,1,0,0,1,0,0,2,0,0,3,1,4
200390266568701.0,2019/20,2,0,0,1,0,0,4,7,0,7,1,3
200390266569041.0,2019/20,4,1,3,1,0,1,6,1,0,2,2,4
200390266570011.0,2019/20,4,0,0,1,2,1,8,0,0,5,1,2
200390266570761.0,2019/20,3,1,2,1,0,0,4,0,1,2,0,4
200390266571341.0,2019/20,1,1,2,1,0,1,2,0,0,7,4,4
200390266571421.0,2019/20,1,1,0,1,4,0,2,0,0,0,0,0
200390266572091.0,2019/20,3,1,2,0,0,2,1,4,1,4,2,2
200390266572741.0,2019/20,3,0,0,0,2,1,3,5,1,2,2,4
200390266572901.0,2019/20,0,0,2,1,5,3,2,6,3,7,1,2
200390266572902.0,2019/20,0,0,2,1,5,3,2,6,3,7,1,2
200390266574231.0,2019/20,3,1,2,1,0,0,5,0,0,2,1,3
200390266575061.0,2019/20,3,1,1,1,0,0,5,0,0,3,1,3
200390266575062.0,2019/20,5,0,1,1,1,1,5,3,0,3,1,3
200390266575141.0,2019/20,2,1,3,1,0,0,4,0,2,2,0,2
200390266577201.0,2019/20,0,0,2,1,2,3,3,6,1,7,0,3
200390266577202.0,2019/20,0,1,2,1,1,3,3,6,0,7,1,4
200390266577381.0,2019/20,5,0,2,0,2,1,3,3,0,3,1,2
200390266577951.0,2019/20,3,1,1,1,0,0,4,0,0,0,1,3
200390266578032.0,2019/20,1,0,2,1,1,0,4,0,0,7,0,4
200390266579281.0,2019/20,3,1,6,1,0,2,3,1,1,2,0,3
200390266579851.0,2019/20,2,0,2,1,0,0,4,0,3,4,0,4
200390266579852.0,2019/20,2,1,2,1,0,1,4,1,3,4,1,3
200390266580901.0,2019/20,5,0,0,1,4,0,6,3,0,3,2,3
200390266581811.0,2019/20,4,0,0,1,0,0,7,3,0,3,0,3
200390266581812.0,2019/20,4,1,0,0,2,0,7,4,0,3,2,1
200390266582721.0,2019/20,5,0,0,1,0,2,4,3,0,3,2,2
200390266583301.0,2019/20,5,1,0,0,2,1,1,3,0,0,3,4
200390266584051.0,2019/20,2,0,1,1,0,1,1,0,0,3,1,4
200390266584052.0,2019/20,1,1,1,1,0,2,1,0,0,3,1,3
200390266585041.0,2019/20,4,1,0,1,0,0,9,0,0,0,0,3
200390266586291.0,2019/20,5,0,0,1,0,0,6,3,0,0,1,2
200390266586861.0,2019/20,2,1,0,1,0,0,6,7,0,3,2,3
200390266586862.0,2019/20,3,0,0,1,0,0,6,0,0,3,0,3
200390266587441.0,2019/20,3,0,2,1,0,0,4,0,1,4,1,3
200390266587931.0,2019/20,6,0,0,0,2,4,4,3,0,3,1,3
200390266587932.0,2019/20,5,1,0,1,2,0,4,3,0,3,3,2
200390276588751.0,2019/20,1,1,5,1,0,0,8,0,0,3,1,3
200390276588752.0,2019/20,1,0,0,1,2,0,8,0,0,3,1,3
200390276589091.0,2019/20,1,1,0,1,0,0,5,0,0,3,1,2
200390276589821.0,2019/20,7,0,0,1,0,4,8,3,0,3,1,4
200390276590551.0,2019/20,1,0,2,0,2,1,3,0,3,4,0,2
200390276591471.0,2019/20,4,1,1,1,0,0,7,3,0,5,2,3
200390276591621.0,2019/20,2,0,0,1,1,0,8,0,1,4,1,4
200390276591622.0,2019/20,3,1,2,1,1,1,8,0,1,4,0,4
200390276592121.0,2019/20,5,0,0,1,0,0,8,1,0,3,0,3
200390276592122.0,2019/20,4,1,0,1,0,0,8,1,0,3,1,3
200390276592381.0,2019/20,2,0,0,1,0,0,7,0,0,3,1,4
200390276592611.0,2019/20,0,0,0,1,5,3,8,6,0,7,0,3
200390276592612.0,2019/20,0,1,0,1,1,3,8,6,0,8,1,3
200390276592791.0,2019/20,4,0,0,1,2,0,9,0,0,0,0,3
200390276592871.0,2019/20,2,1,0,1,0,0,8,0,0,3,2,2
200390276592872.0,2019/20,1,0,1,1,0,0,8,0,0,3,0,3
200390276593291.0,2019/20,5,0,0,1,0,0,7,0,0,3,2,3
200390276593521.0,2019/20,3,0,0,0,2,1,3,0,0,5,1,3
200390276594511.0,2019/20,4,1,2,0,0,1,6,0,0,0,1,3
200390276594851.0,2019/20,2,0,0,1,0,0,4,0,0,1,1,4
200390276596181.0,2019/20,4,1,0,1,0,0,4,7,0,2,1,4
200390276596182.0,2019/20,0,0,0,1,0,0,4,0,0,7,0,4
200390276596261.0,2019/20,5,1,0,1,0,1,5,4,0,3,0,2
200390276596262.0,2019/20,5,0,0,1,0,0,5,3,0,3,0,3
200390276597901.0,2019/20,3,0,6,1,0,0,9,0,0,0,1,3
200390276598081.0,2019/20,4,1,0,1,0,1,5,1,0,2,0,4
200390276598161.0,2019/20,4,1,6,1,0,0,9,0,0,2,1,3
200390276598162.0,2019/20,0,0,2,1,1,3,9,6,0,7,0,3
200390276598731.0,2019/20,4,1,0,1,2,1,7,0,0,0,2,4
200390276598991.0,2019/20,4,0,2,1,5,1,8,7,0,3,0,4
200390276598992.0,2019/20,4,1,2,0,0,1,8,7,0,3,1,4
200390276599151.0,2019/20,5,0,0,1,0,0,5,3,0,3,1,4
200390276599721.0,2019/20,3,0,1,1,0,0,8,0,0,5,1,4
200390276599981.0,2019/20,3,1,0,0,1,0,7,0,2,2,1,4
200390286602011.0,2019/20,3,0,0,1,0,0,6,0,0,3,0,4
200390286602012.0,2019/20,3,0,0,1,0,1,6,0,0,3,2,3
200390286602351.0,2019/20,1,0,0,1,0,1,2,1,0,3,3,2
200390286602352.0,2019/20,1,1,1,1,0,0,2,0,0,3,0,3
200390286602921.0,2019/20,1,1,0,1,0,0,3,0,0,3,0,4
200390286602922.0,2019/20,1,0,0,1,0,0,3,0,0,0,0,4
200390286603001.0,2019/20,2,0,1,1,0,0,1,1,0,3,4,4
200390286604331.0,2019/20,1,0,1,1,0,0,2,0,0,1,0,4
200390286605811.0,2019/20,1,0,0,1,0,1,1,0,0,1,1,4
200390286605812.0,2019/20,0,0,1,1,0,1,1,1,0,1,2,3
200390286606491.0,2019/20,2,0,0,1,0,0,1,0,0,0,1,4
200390286606641.0,2019/20,1,1,1,1,0,0,6,0,0,7,0,2
200390286606642.0,2019/20,2,0,0,1,1,2,6,0,0,8,1,2
200390286607891.0,2019/20,1,0,5,1,0,0,1,0,0,3,1,2
200390286609531.0,2019/20,2,1,0,1,0,0,1,0,0,3,0,3
200390286611911.0,2019/20,3,0,0,1,0,0,1,0,2,4,1,4
200390286611912.0,2019/20,2,1,0,1,1,1,1,0,2,4,3,3
200390286613321.0,2019/20,1,1,1,1,0,0,2,0,0,3,1,3
200390286613322.0,2019/20,1,0,1,1,0,0,2,0,0,0,1,3
200390286614721.0,2019/20,1,1,4,1,0,0,1,0,0,0,1,3
200390286614981.0,2019/20,5,1,0,0,4,1,1,3,0,0,3,2
200390286615631.0,2019/20,6,1,1,1,0,4,2,3,0,0,0,1
200390286615711.0,2019/20,1,0,1,0,0,0,1,0,0,0,1,4
200390286616211.0,2019/20,1,1,1,1,0,0,1,2,0,1,0,2
200390286616701.0,2019/20,2,0,1,1,0,0,4,0,0,3,2,2
200390286616881.0,2019/20,6,0,0,1,0,4,7,3,0,3,2,4
200390286617041.0,2019/20,4,1,0,0,2,2,1,1,0,2,2,3
200390286617121.0,2019/20,4,1,0,1,2,2,4,2,0,0,0,3
200390286617201.0,2019/20,2,1,1,1,0,0,4,0,0,0,0,4
200390286618111.0,2019/20,3,1,1,1,0,0,7,1,0,0,1,3
200390286618112.0,2019/20,0,0,0,1,1,3,7,6,0,7,0,3
200390286618601.0,2019/20,2,1,0,1,0,0,4,0,0,0,2,2
200390296620652.0,2019/20,0,0,4,1,2,3,6,6,1,8,1,2
200390296621231.0,2019/20,3,0,2,1,0,0,2,0,1,4,1,2
200390296621232.0,2019/20,2,1,2,0,0,2,2,4,1,4,1,2
200390296621642.0,2019/20,5,1,0,1,0,0,7,3,0,5,1,2
200390296622301.0,2019/20,1,1,1,1,0,0,6,0,0,7,1,3
200390296622302.0,2019/20,3,1,1,0,1,2,6,1,0,5,3,2
200390296623621.0,2019/20,2,0,2,1,0,2,1,0,2,4,1,1
200390296623622.0,2019/20,2,1,2,1,0,1,1,4,2,4,1,2
200390296623702.0,2019/20,0,1,0,0,2,1,3,0,0,8,2,3
200390296625521.0,2019/20,7,1,0,1,0,4,5,3,0,0,0,3
200390296626361.0,2019/20,4,1,0,1,0,0,4,0,0,0,0,3
200390296626931.0,2019/20,0,0,0,1,0,0,6,0,0,7,0,3
200390296626932.0,2019/20,0,1,1,1,0,3,6,6,0,7,0,3
200390296628001.0,2019/20,2,0,0,1,1,0,8,0,2,4,0,1
200390296628261.0,2019/20,2,1,0,1,1,1,6,1,0,3,1,1
200390296628262.0,2019/20,4,0,0,0,2,1,6,0,0,3,0,1
200390296628591.0,2019/20,3,1,0,1,1,3,1,0,0,0,1,4
200390296628751.0,2019/20,1,1,2,1,0,0,1,0,0,0,0,2
200390296629091.0,2019/20,3,1,0,1,2,0,1,0,0,0,2,2
200390296629581.0,2019/20,4,1,0,1,2,0,4,0,0,0,1,4
200390296630551.0,2019/20,2,1,0,1,0,0,6,4,1,4,1,3
200390296630631.0,2019/20,4,1,0,1,0,0,8,0,0,3,0,4
200390296630711.0,2019/20,6,0,0,1,0,4,9,1,0,0,0,4
200390296631541.0,2019/20,1,1,0,1,0,0,6,0,0,0,1,3
200390296632611.0,2019/20,3,0,0,1,0,0,3,2,2,4,0,3
200390296632612.0,2019/20,2,1,1,1,0,0,3,0,2,4,3,2
200390296632791.0,2019/20,5,1,0,0,0,1,3,1,0,3,1,4
200390296633371.0,2019/20,0,1,0,1,2,3,4,6,1,7,1,3
200390296633372.0,2019/20,3,0,0,1,2,2,4,0,1,4,1,3
200390306634741.0,2019/20,1,1,3,1,0,0,1,0,1,2,1,3
200390306635571.0,2019/20,2,0,2,1,0,0,2,0,3,6,2,1
200390306635572.0,2019/20,4,1,2,1,5,1,2,3,3,6,1,2
200390306638211.0,2019/20,2,0,0,1,0,0,1,0,0,3,3,3
200390306638212.0,2019/20,2,1,0,1,0,0,1,0,0,3,3,3
200390306638391.0,2019/20,1,0,1,1,0,0,0,0,0,3,0,3
200390306638392.0,2019/20,1,1,2,1,0,0,0,0,0,3,3,3
200390306639381.0,2019/20,0,1,0,1,0,3,3,6,0,1,2,3
200390306639382.0,2019/20,0,1,0,0,0,3,3,6,0,1,1,2
200390306640761.0,2019/20,1,0,0,1,0,0,3,0,0,3,0,2
200390306642332.0,2019/20,0,1,2,1,2,3,0,6,1,7,0,2
200390306642741.0,2019/20,1,0,1,1,0,0,2,0,0,0,0,1
200390306643161.0,2019/20,1,1,2,1,2,1,2,0,3,2,3,3
200390306644071.0,2019/20,1,1,0,1,0,0,2,0,0,0,1,3
200390306644491.0,2019/20,1,0,0,1,0,0,3,0,0,1,0,3
200390306644641.0,2019/20,2,0,2,1,0,0,0,0,1,4,1,3
200390306644642.0,2019/20,1,1,2,1,0,0,0,1,1,4,1,3
200390306644981.0,2019/20,1,0,2,1,1,0,0,0,2,4,0,2
200390306644982.0,2019/20,1,1,2,1,1,0,0,2,2,2,0,3
200390306645061.0,2019/20,2,0,0,1,0,0,2,0,0,0,0,3
200390306645301.0,2019/20,2,1,1,1,0,2,2,1,0,3,1,2
200390306645302.0,2019/20,2,0,1,1,2,1,2,0,0,0,1,2
200390306645551.0,2019/20,1,1,3,1,0,0,2,1,3,2,0,3
200390306646391.0,2019/20,2,1,5,1,0,0,1,0,0,3,1,4
200390306646392.0,2019/20,2,0,0,1,2,0,1,0,0,3,0,3
200390306646471.0,2019/20,1,1,2,1,0,3,1,0,0,0,2,4
200390306646961.0,2019/20,1,0,1,1,0,0,1,0,2,4,0,4
200390306646962.0,2019/20,1,1,1,1,2,0,1,1,2,4,1,4
200390306647201.0,2019/20,1,1,1,1,0,0,1,0,0,8,1,2
200390306649101.0,2019/20,0,1,0,1,0,0,5,0,0,1,0,4
200390306649931.0,2019/20,1,1,2,1,0,0,5,0,0,3,1,3
200390306649932.0,2019/20,2,0,2,1,0,0,5,0,0,0,1,2
200390306651231.0,2019/20,1,0,2,1,0,0,1,0,0,8,0,2
200390306651232.0,2019/20,1,0,2,1,0,0,1,0,0,8,1,3
200390306651561.0,2019/20,1,0,1,1,0,0,3,0,0,0,1,3
200390306652551.0,2019/20,3,0,6,1,0,0,3,0,0,0,0,3
200390306653471.0,2019/20,1,1,1,1,0,0,4,0,0,0,1,3
200390306655031.0,2019/20,6,0,0,1,0,4,6,3,0,3,1,2
200390306655291.0,2019/20,2,1,1,1,0,2,1,2,0,3,1,3
200390306655292.0,2019/20,4,0,0,1,0,0,1,0,0,3,0,3
200390316655441.0,2019/20,0,0,2,1,3,2,4,2,0,7,2,2
200390316655931.0,2019/20,5,0,0,1,0,0,7,3,0,5,1,3
200390316655932.0,2019/20,2,0,0,1,0,0,7,0,0,7,0,3
200390316656921.0,2019/20,2,1,0,1,1,0,5,0,0,3,1,1
200390316656922.0,2019/20,2,0,0,1,1,0,5,0,0,3,0,4
200390316657261.0,2019/20,2,0,0,1,1,0,4,0,1,4,1,4
200390316659731.0,2019/20,2,1,0,0,0,0,4,0,0,3,0,3
200390316660052.0,2019/20,1,1,0,1,0,1,8,0,0,3,0,4
200390316660541.0,2019/20,2,1,6,1,5,3,1,1,3,4,1,3
200390316660701.0,2019/20,1,1,5,0,0,0,1,0,0,7,3,3
200390316660961.0,2019/20,2,0,1,1,0,0,1,0,1,4,1,1
200390316660962.0,2019/20,2,1,0,1,0,0,1,4,1,4,2,2
200390316661461.0,2019/20,3,0,4,1,0,0,3,0,0,7,1,3
200390316664431.0,2019/20,4,0,0,1,0,2,3,1,0,0,0,3
200390316664501.0,2019/20,1,1,1,1,0,0,3,0,0,3,3,4
200390316664502.0,2019/20,2,0,0,1,0,1,3,0,0,3,4,4
200390316666821.0,2019/20,1,0,0,1,0,0,1,0,0,0,0,3
200390316667731.0,2019/20,1,1,1,1,0,1,2,0,0,0,1,2
200390316667732.0,2019/20,2,0,1,1,0,3,2,7,0,3,1,4
200390316667811.0,2019/20,5,1,3,0,0,0,4,4,0,8,0,2
200390316669061.0,2019/20,2,1,1,1,0,0,0,1,0,0,1,3
200390316669221.0,2019/20,2,1,1,1,0,0,1,0,2,2,0,4
200390316670031.0,2019/20,4,1,0,1,1,1,4,0,0,0,0,4
200390316670451.0,2019/20,4,1,0,1,0,0,1,1,0,0,0,4
200390316670521.0,2019/20,2,0,1,1,0,0,2,0,0,3,0,4
200390316671101.0,2019/20,1,1,0,1,0,0,2,0,1,4,1,3
200390316672271.0,2019/20,1,0,1,0,1,0,1,0,0,3,1,3
200390316672501.0,2019/20,0,1,2,1,2,2,2,1,0,7,1,2
200390316672841.0,2019/20,3,0,5,1,0,0,2,0,0,3,1,3
200390316672842.0,2019/20,3,1,0,0,0,0,2,0,0,3,1,2
200390316673001.0,2019/20,0,1,2,0,2,3,0,6,2,7,1,3
200390316673002.0,2019/20,0,1,2,1,1,0,0,1,2,7,0,1
200390316673421.0,2019/20,2,0,0,1,0,1,1,0,0,1,3,3
200390316674091.0,2019/20,1,1,0,1,0,0,1,0,0,0,1,3
200390316674582.0,2019/20,3,1,0,1,0,0,3,0,2,4,2,3
200390326675311.0,2019/20,2,1,3,1,2,0,1,4,1,6,0,4
200390326675561.0,2019/20,1,1,3,1,1,0,1,4,3,4,0,3
200390326676551.0,2019/20,1,1,0,1,0,0,5,0,0,0,0,4
200390326677471.0,2019/20,2,0,0,1,0,1,6,0,0,3,0,4
200390326677541.0,2019/20,4,1,0,1,1,1,6,1,0,8,0,3
200390326678041.0,2019/20,1,1,2,1,0,0,4,0,0,3,1,3
200390326678381.0,2019/20,1,1,0,1,0,0,7,0,0,3,2,1
200390326679031.0,2019/20,3,1,0,1,0,0,7,0,0,3,1,3
200390326679032.0,2019/20,4,0,0,1,0,0,7,0,0,3,0,3
200390326679111.0,2019/20,1,1,0,1,0,0,6,0,0,1,0,4
200390326679781.0,2019/20,0,0,5,1,2,3,9,6,1,7,0,1
200390326679782.0,2019/20,3,1,0,1,0,0,9,0,2,4,1,4
200390326680591.0,2019/20,4,1,0,1,0,0,8,0,0,3,1,4
200390326680751.0,2019/20,4,1,0,1,0,0,8,0,0,0,0,3
200390326681331.0,2019/20,1,0,6,1,0,2,6,2,0,1,1,3
200390326681332.0,2019/20,3,0,1,1,0,0,6,0,0,1,0,4
200390326684061.0,2019/20,4,1,2,0,5,1,3,5,0,0,2,3
