Age9,Educ6,IMD10,NSSEC5,Motiva_POP,motivd_POP,inclus_a,comm1,happy,lifesat,lone,worthw,Eth7_2.0,Eth7_3.0,Eth7_4.0,Eth7_5.0,Eth7_6.0,Eth7_7.0,Gend3_2.0,Gend3_3.0,HHLiv12_2.0,HHLiv12_3.0,HHLiv12_4.0,HHLiv12_5.0,HHLiv12_6.0,HHLiv12_7.0,HHLiv12_8.0,HHLiv12_9.0,HHLiv12_10.0,HHLiv12_11.0,HHLiv12_12.0,WorkStat10_2.0,WorkStat10_3.0,WorkStat10_4.0,WorkStat10_5.0,WorkStat10_6.0,WorkStat10_7.0,WorkStat10_8.0,WorkStat10_9.0,WorkStat10_10.0,PREDS_inclus_a,PERTURBED_PREDS_inclus_a,DIFFERENCE_inclus_a,PREDS_comm1,PERTURBED_PREDS_comm1,DIFFERENCE_comm1,PREDS_happy,PERTURBED_PREDS_happy,DIFFERENCE_happy,PREDS_lifesat,PERTURBED_PREDS_lifesat,DIFFERENCE_lifesat,PREDS_lone,PERTURBED_PREDS_lone,DIFFERENCE_lone,PREDS_worthw,PERTURBED_PREDS_worthw,DIFFERENCE_worthw
3.0,1.0,6.0,1.0,2.0,5.0,2.0,4.0,9.0,8.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8148276451774135,0.7826927459486103,-0.03213489922880319,0.8148276451774135,0.8004972067546983,-0.014330438422715197,0.8148276451774135,0.8208279079693259,0.0060002627919124585,0.8148276451774135,0.8216154931996554,0.006787848022241971,0.8148276451774135,0.8037763918178126,-0.011051253359600888,0.8148276451774135,0.8143838922905086,-0.00044375288690490233
6.0,1.0,3.0,1.0,2.0,4.0,2.0,3.0,4.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692352116365798,0.7317925256699453,-0.03744268596663447,0.7692352116365798,0.7524483412154891,-0.016786870421090727,0.7692352116365798,0.7763072596007631,0.007072047964183259,0.7692352116365798,0.7772374335609605,0.008002221924380715,0.7692352116365798,0.7562768384798888,-0.012958373156691017,0.7692352116365798,0.7687132125362477,-0.0005219991003321267
4.0,1.0,7.0,1.0,2.0,4.0,2.0,4.0,7.0,7.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6203887613050333,0.5722255136954657,-0.04816324760956758,0.6203887613050333,0.5984266789626588,-0.02196208234237451,0.6203887613050333,0.6298272512459921,0.00943848994095886,0.6203887613050333,0.6310770653449977,0.010688304039964458,0.6203887613050333,0.6033816215925963,-0.017007139712436947,0.6203887613050333,0.6196965256104073,-0.0006922356946259534
3.0,1.0,9.0,1.0,2.0,4.0,4.0,2.0,9.0,8.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8570589818558847,0.8307304592592406,-0.02632852259664409,0.8570589818558847,0.8453766211498915,-0.011682360705993156,0.8570589818558847,0.8619226864684977,0.004863704612612985,0.8570589818558847,0.8625598782421966,0.005500896386311904,,,,0.8570589818558847,0.8566986349371226,-0.0003603469187620778
3.0,1.0,6.0,1.0,2.0,3.0,2.0,4.0,5.0,7.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7220361484358953,0.6801198198666865,-0.041916328569208794,0.7220361484358953,0.7031408329765181,-0.01889531545937717,0.7220361484358953,0.7300470459706584,0.00801089753476314,0.7220361484358953,0.7311029518304418,0.009066803394546574,0.7220361484358953,0.7074353957011214,-0.014600752734773903,0.7220361484358953,0.7214460451341801,-0.0005901033017151613
6.0,6.0,10.0,1.0,1.0,3.0,1.0,3.0,9.0,9.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7842313884904886,0.7484261394981047,-0.03580524899238391,0.7842313884904886,0.7682066902927301,-0.016024698197758425,0.7842313884904886,0.7909687460775021,0.006737357587013548,0.7842313884904886,0.7918543001481029,0.007622911657614306,0.7842313884904886,0.7718653679854219,-0.012366020505066633,0.7842313884904886,0.7837337743690634,-0.0004976141214251273
3.0,1.0,3.0,1.0,3.0,5.0,3.0,3.0,7.0,8.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154277631836171,0.7833693207168065,-0.032058442466810555,0.8154277631836171,0.8011324328179746,-0.014295330365642456,0.8154277631836171,0.8214128419709343,0.005985078787317244,0.8154277631836171,0.8221984129636485,0.00677064978003139,0.8154277631836171,0.8044037280139483,-0.011024035169668767,0.8154277631836171,0.814985121893811,-0.0004426412898060894
2.0,2.0,7.0,4.0,3.0,3.0,3.0,3.0,7.0,7.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7824294230625503,0.746421838855294,-0.03600758420725625,0.7824294230625503,0.7663107753781644,-0.016118647684385867,0.7824294230625503,0.7892079231826875,0.006778500120137254,0.7824294230625503,0.7900989573339177,0.007669534271367406,0.7824294230625503,0.7699904185780948,-0.012439004484455451,0.7824294230625503,0.7819288087702057,-0.0005006142923446033
7.0,1.0,5.0,1.0,1.0,4.0,2.0,3.0,9.0,8.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8759226680054227,0.8524705897213979,-0.023452078284024847,0.8759226680054227,0.8655401386886692,-0.010382529316753542,0.8759226680054227,0.88023421077003,0.004311542764607212,0.8759226680054227,0.8807985860303125,0.004875918024889736,0.8759226680054227,0.8679266163096598,-0.007996051695762896,0.8759226680054227,0.8756029732286393,-0.00031969477678339686
3.0,2.0,7.0,1.0,1.0,4.0,2.0,3.0,9.0,10.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9248306404254304,0.9096694279725513,-0.015161212452879047,0.9248306404254304,0.9181582431736536,-0.006672397251776818,0.9248306404254304,0.9275831936760318,0.0027525532506014194,,,,0.9248306404254304,0.9196974664913307,-0.005133173934099733,0.9248306404254304,0.9246261170868714,-0.00020452333855902616
6.0,5.0,2.0,1.0,1.0,4.0,3.0,2.0,8.0,6.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4698397232874258,0.4204200278109155,-0.04941969547651032,0.4698397232874258,0.446932491022171,-0.022907232265254818,0.4698397232874258,0.47988321562667213,0.01004349233924634,0.4698397232874258,0.4812222914964333,0.011382568209007515,,,,0.4698397232874258,0.4691078838941631,-0.0007318393932627121
7.0,1.0,8.0,1.0,1.0,3.0,2.0,4.0,5.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8458490214674268,0.8178944380414869,-0.027954583425939927,0.8458490214674268,0.8334285476039988,-0.012420473863428039,0.8458490214674268,0.8510278564135924,0.005178834946165556,0.8458490214674268,0.851706674955071,0.005857653487644221,0.8458490214674268,0.836277154397168,-0.00957186707025881,0.8458490214674268,0.8454655102701135,-0.00038351119731327987
5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,8.0,8.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6373153392729618,0.5898799663781686,-0.04743537289479316,0.6373153392729618,0.6157259598230894,-0.02158937944987238,0.6373153392729618,0.6465727296855741,0.00925739041261231,0.6373153392729618,0.6477976222109258,0.01048228293796405,,,,0.6373153392729618,0.6366358913523632,-0.000679447920598597
2.0,3.0,3.0,4.0,2.0,3.0,1.0,3.0,10.0,7.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6553175268407487,0.6087913708401329,-0.046526156000615826,0.6553175268407487,0.6341846588813698,-0.021132867959378965,,,,0.6553175268407487,0.6655525515043493,0.0102350246636006,,,,0.6553175268407487,0.6546535291321643,-0.0006639977085843851
3.0,1.0,2.0,1.0,2.0,4.0,2.0,4.0,6.0,7.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8225930627052965,0.7914608823738175,-0.03113218033147902,0.8225930627052965,0.8087225140841181,-0.013870548621178425,0.8225930627052965,0.8283946911736814,0.005801628468384834,0.8225930627052965,0.8291559380312934,0.006562875325996864,0.8225930627052965,0.8118982704072306,-0.010694792298065914,0.8225930627052965,0.8221638576323161,-0.00042920507298038757
7.0,1.0,3.0,1.0,2.0,4.0,2.0,4.0,8.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7996856731882206,0.7656786937911769,-0.03400697939704367,0.7996856731882206,0.7844933295904168,-0.015192343597803748,0.7996856731882206,0.8060598086242916,0.006374135436071016,0.7996856731882206,0.8068970381187869,0.007211364930566289,0.7996856731882206,0.7879658902062304,-0.011719782981990168,0.7996856731882206,0.7992145751734387,-0.00047109801478184554
3.0,1.0,8.0,1.0,1.0,5.0,2.0,4.0,7.0,8.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.924108003162295,0.9088154096006658,-0.015292593561629264,0.924108003162295,0.9173771917065172,-0.006730811455777808,0.924108003162295,0.926884925968334,0.0027769228060390283,0.924108003162295,0.9272476373952969,0.003139634233001898,0.924108003162295,0.9189298074715465,-0.0051781956907485105,0.924108003162295,0.9239016754316892,-0.00020632773060580423
3.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,8.0,7.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7573172854014393,0.7186481349267875,-0.0386691504746518,0.7573172854014393,0.7399565323412777,-0.017360753060161604,0.7573172854014393,0.7646428224398895,0.0073255370384501806,0.7573172854014393,0.7656068553036771,0.008289569902237837,0.7573172854014393,0.7439124704464894,-0.013404814954949829,0.7573172854014393,0.7567768515425543,-0.0005404338588850255
7.0,1.0,10.0,1.0,4.0,5.0,1.0,4.0,9.0,8.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7722365417314231,0.7351131438186542,-0.03712339791276886,0.7722365417314231,0.7555986337022538,-0.016637908029169313,0.7722365417314231,0.7792430069418878,0.007006465210464663,0.7722365417314231,0.7801644302505272,0.007927888519104087,0.7722365417314231,0.7593939894110984,-0.012842552320324718,0.7722365417314231,0.7717193169956826,-0.0005172247357404514
5.0,1.0,2.0,1.0,1.0,4.0,2.0,3.0,7.0,6.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6196369652867406,0.5714442235135283,-0.04819274177321231,0.6196369652867406,0.5976595959054037,-0.021977369381336875,0.6196369652867406,0.6290829718183496,0.009446006531608986,0.6196369652867406,0.63033382391857,0.010696858631829342,0.6196369652867406,0.6026177183162416,-0.017019246970499058,0.6196369652867406,0.6189442007164997,-0.0006927645702409224
6.0,2.0,3.0,1.0,4.0,5.0,2.0,3.0,6.0,7.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.630654904313672,0.5829185044471638,-0.04773639986650824,0.630654904313672,0.6089123469763196,-0.02174255733735242,0.630654904313672,0.6399862654716107,0.009331361157938756,0.630654904313672,0.6412213184878127,0.010566414174140726,,,,0.630654904313672,0.6299702233934059,-0.0006846809202660786
4.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8356920070487905,0.8063172602819783,-0.029374746766812287,0.8356920070487905,0.8226247637653359,-0.013067243283454655,0.8356920070487905,0.8411479913360325,0.005455984287241922,0.8356920070487905,0.8418634638448209,0.006171456796030372,0.8356920070487905,0.8256194726748176,-0.01007253437397293,0.8356920070487905,0.8352881470160248,-0.0004038600327657127
3.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,9.0,9.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8694038375487432,0.8449377451841779,-0.024466092364565317,0.8694038375487432,0.8585639057662259,-0.010839931782517298,0.8694038375487432,0.8739092938469925,0.004505456298249277,0.8694038375487432,0.874499224664747,0.00509538711600388,0.8694038375487432,0.8610543252633358,-0.008349512285407368,0.8694038375487432,0.8690698571573408,-0.00033398039140242197
7.0,1.0,9.0,2.0,3.0,4.0,3.0,4.0,9.0,7.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7059660725839771,0.662758278913539,-0.043207793670438144,0.7059660725839771,0.68645273353447,-0.01951333904950714,0.7059660725839771,0.7142568231779031,0.008290750593925922,0.7059660725839771,0.7153504100236172,0.009384337439640067,,,,0.7059660725839771,0.7053557751581702,-0.0006102974258069827
2.0,1.0,2.0,1.0,3.0,5.0,3.0,3.0,3.0,6.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7678094969568159,0.7302166128611078,-0.037592884095708046,0.7678094969568159,0.7509524917065752,-0.016857005250240698,0.7678094969568159,0.7749124525642149,0.007102955607399042,0.7678094969568159,0.7758467518003285,0.008037254843512587,0.7678094969568159,0.7547965841880903,-0.013012912768725626,0.7678094969568159,0.7672852484913122,-0.0005242484655036961
6.0,1.0,8.0,1.0,1.0,4.0,4.0,1.0,3.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7456694175159482,0.7058651348991866,-0.03980428261676161,0.7456694175159482,0.7277749332565256,-0.017894484259422527,0.7456694175159482,0.7532319864840206,0.007562568968072392,0.7456694175159482,0.7542277356294769,0.008558318113528696,0.7456694175159482,0.7318490297856513,-0.013820387730296924,0.7456694175159482,0.745111774998271,-0.0005576425176772037
7.0,6.0,2.0,3.0,2.0,2.0,2.0,5.0,5.0,6.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36149022010571924,0.3166600566053255,-0.04483016350039376,,,,0.36149022010571924,0.3708376757304414,0.009347455624722167,0.36149022010571924,0.37209015187352035,0.010599931767801107,,,,0.36149022010571924,0.3608122902775243,-0.0006779298281949231
6.0,1.0,3.0,1.0,2.0,5.0,3.0,2.0,5.0,6.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.791268338979035,0.7562679008562585,-0.035000438122776534,0.791268338979035,0.7756167294760008,-0.015651609503034236,0.791268338979035,0.7978426093928377,0.006574270413802652,0.791268338979035,0.7987064535401254,0.0074381145610903365,0.791268338979035,0.7791920641013739,-0.012076274877661164,0.791268338979035,0.7907826242046962,-0.00048571477433878574
4.0,1.0,6.0,1.0,3.0,4.0,2.0,3.0,6.0,7.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8778691845652811,0.8547240004484955,-0.023145184116785567,0.8778691845652811,0.8676249201110424,-0.01024426445423865,0.8778691845652811,0.8821221907296297,0.004253006164348649,0.8778691845652811,0.8826788550134687,0.004809670448187586,,,,0.8778691845652811,0.8775538040367042,-0.0003153805285768252
4.0,5.0,4.0,1.0,5.0,5.0,3.0,3.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.146393107204288,0.12309557869830921,-0.023297528505978785,0.146393107204288,0.13523310121063706,-0.01116000599365094,0.146393107204288,0.1514982456613769,0.005105138457088904,0.146393107204288,0.15218911339531035,0.005796006191022357,0.146393107204288,0.13766761675564557,-0.008725490448642431,0.146393107204288,0.14602631094840618,-0.0003667962558818183
6.0,1.0,9.0,1.0,3.0,5.0,1.0,5.0,10.0,9.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8343790905957243,0.8048244415892405,-0.029554649006483857,,,,,,,0.8343790905957243,0.8405904542896029,0.0062113636938785355,0.8343790905957243,0.8242429979506417,-0.01013609264508264,0.8343790905957243,0.8339726446112933,-0.0004064459844310697
2.0,1.0,7.0,2.0,2.0,3.0,3.0,3.0,7.0,6.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6162602823292292,0.5679380281896194,-0.04832225413960989,0.6162602823292292,0.5942155773393061,-0.02204470498992317,0.6162602823292292,0.6257394963320613,0.009479214002832026,0.6162602823292292,0.6269949382086005,0.01073465587937128,0.6162602823292292,0.5991876783795024,-0.017072603949726872,0.6162602823292292,0.6155651833248948,-0.0006950990043343985
5.0,1.0,4.0,1.0,1.0,4.0,1.0,4.0,7.0,7.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7765474627116202,0.7398900377446151,-0.03665742496700508,0.7765474627116202,0.7601266459736742,-0.016420816737946042,0.7765474627116202,0.7834585009468781,0.006911038235257849,0.7765474627116202,0.7843671980440717,0.007819735332451505,0.7765474627116202,0.7638736593417315,-0.01267380336988877,0.7765474627116202,0.7760371884173375,-0.0005102742942827421
6.0,5.0,4.0,3.0,2.0,3.0,3.0,1.0,4.0,3.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2948629833614377,0.2549957625587353,-0.039867220802702386,0.2948629833614377,0.2760448448059592,-0.01881813855547848,0.2948629833614377,0.30330597757053385,0.008442994209096166,0.2948629833614377,0.3044407360220924,0.009577752660654693,0.2948629833614377,0.280192957830223,-0.014670025531214659,0.2948629833614377,0.2942524218459851,-0.000610561515452579
4.0,1.0,6.0,1.0,4.0,5.0,2.0,4.0,8.0,8.0,3.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7349586715079511,0.6941656208341208,-0.04079305067383032,0.7349586715079511,0.7165970049940312,-0.018361666513919905,0.7349586715079511,0.742729842803169,0.007771171295217871,0.7349586715079511,0.74375355303436,0.008794881526408838,0.7349586715079511,0.7207742059837037,-0.014184465524247458,0.7349586715079511,0.7343859100282457,-0.0005727614797054192
4.0,6.0,5.0,3.0,3.0,3.0,3.0,3.0,10.0,10.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4363325019829868,0.387858806102613,-0.04847369588037381,0.4363325019829868,0.4137838769423478,-0.02254862504063898,,,,,,,,,,0.4363325019829868,0.4356099706721299,-0.0007225313108568665
2.0,6.0,7.0,4.0,1.0,4.0,1.0,3.0,6.0,7.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6572007131417377,0.6107777754364394,-0.04642293770529826,0.6572007131417377,0.6361191933573489,-0.02108151978438877,0.6572007131417377,0.6662163667127055,0.009015653570967785,0.6572007131417377,0.6674081990199165,0.010207485878178879,0.6572007131417377,0.640888146864931,-0.01631256627680666,0.6572007131417377,0.6565384418391802,-0.0006622713025574711
4.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,7.0,5.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8242519489665537,0.7933377414995801,-0.030914207466973598,0.8242519489665537,0.8104812184407691,-0.013770730525784591,0.8242519489665537,0.8300105386156125,0.005758589649058732,0.8242519489665537,0.8307660818714409,0.0065141329048871155,0.8242519489665537,0.8136345040839552,-0.010617444882598526,0.8242519489665537,0.8238258977353548,-0.00042605123119898725
3.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,8.0,6.0,3.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8180154323129972,0.7862886483604618,-0.031726783952535476,0.8180154323129972,0.8038723151089325,-0.014143117204064692,0.8180154323129972,0.8239347189780916,0.0059192866650943365,0.8180154323129972,0.8247115639996672,0.006696131686669937,0.8180154323129972,0.8071093919090027,-0.010906040403994566,0.8180154323129972,0.8175776084618509,-0.00043782385114632394
3.0,3.0,4.0,3.0,2.0,5.0,3.0,3.0,7.0,7.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7595011841589084,0.7210518417183692,-0.038449342440539214,0.7595011841589084,0.74224348695489,-0.017257697204018485,0.7595011841589084,0.7667810998531228,0.007279915694214378,0.7595011841589084,0.7677390346375638,0.008237850478655329,0.7595011841589084,0.7461765685421068,-0.01332461561680165,0.7595011841589084,0.7589640657675288,-0.0005371183913795985
4.0,2.0,8.0,3.0,2.0,3.0,3.0,3.0,1.0,0.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3475745959420476,0.30364948242837925,-0.043925113513668346,0.3475745959420476,0.32695222173954275,-0.020622374202504845,0.3475745959420476,0.35676327349022335,0.009188677548175761,0.3475745959420476,0.3579952620940572,0.010420666152009594,0.3475745959420476,0.3315150150764401,-0.016059580865607492,0.3475745959420476,0.3469085843676079,-0.0006660115744396844
4.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,8.0,8.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998482625303993,0.7658608039106305,-0.03398745861976882,,,,0.7998482625303993,0.806218477967422,0.006370215437022653,0.7998482625303993,0.8070551864539143,0.007206923923514963,0.7998482625303993,0.7881354719364427,-0.011712790593956579,0.7998482625303993,0.7993774509628347,-0.0004708115675645663
